小类编码,小类名称,商品单价
120306,桃/李类,31.8
220405,山楂,7.5
120104,花果,7.96
220499,其他蜜饯,16.8
120313,其它水果,15
120101,叶菜,3.96
220402,枣,8.3
120313,其它水果,11.98
120309,进口水果,15.9
120313,其它水果,11.98
120102,根茎,3.96
120103,芽菜,1.48
151899,其他常温乳品,9.8
220299,其他糕点,19.8
151806,利乐枕加味奶,2.8
120104,花果,3.16
311802,围裙/套袖,6
100101,鲜猪肉,25.8
120102,根茎,2.56
120102,根茎,6.56
100104,猪骨,41.8
220601,牛肉干,4.2
230901,国产黄啤,2
120102,根茎,2.56
120104,花果,2.58
120101,叶菜,6.56
120104,花果,5.8
220208,散称糕点,15.6
220603,禽肉,5.5
120102,根茎,20
231103,普通高度白酒,10.3
201401,榨菜,1.7
110107,贝蛤类,30
120201,豆腐,2
120101,叶菜,5.56
231103,普通高度白酒,6.3
130101,凉拌素食,20
151299,其它汤圆,14.3
200501,挂面,8.5
120101,叶菜,3.96
200906,冰糖,8.9
150503,冷藏果粒酸乳,11
311405,一次性垃圾袋,7
210501,麦片/粉,11.7
220199,其他饼干,59.8
120104,花果,2.58
120104,花果,9.6
342701,雨伞,20
120101,叶菜,12
220208,散称糕点,23.8
201404,蔬菜,2.7
201402,瓜类,7.3
210601,蜂蜜,40.9
230901,国产黄啤,2.9
120102,根茎,3.8
150502,冷藏加味酸乳,14.9
120102,根茎,4
151003,菜肉水饺,31.7
120104,花果,2.58
201302,辣酱,6.7
201302,辣酱,5.9
120104,花果,2.58
120102,根茎,6.56
220503,去壳花生,2.3
220101,苏打,12.9
312001,塑料衣架,13
152101,新鲜蛋品,6.78
120302,苹果类,27.8
152101,新鲜蛋品,6.78
120101,叶菜,1.96
220605,鱼类,7.3
301301,成人牙膏,6.9
120101,叶菜,5.8
201403,笋类,1.5
200105,干脆面,0.5
220301,米制点心,27.8
220405,山楂,6.7
120104,花果,2.58
220699,其他即食熟制品,2.7
110302,干货虾蟹贝类,30
220202,蛋糕,51.6
120104,花果,9.6
220299,其他糕点,19.8
150502,冷藏加味酸乳,15.5
120104,花果,9.6
120106,菌菇类,5.8
152101,新鲜蛋品,6.78
201302,辣酱,8.5
120101,叶菜,1.96
120309,进口水果,10
120101,叶菜,5.6
301603,无芯纸,15.5
120102,根茎,3.96
220503,去壳花生,4.7
120306,桃/李类,25.8
120102,根茎,6.56
120104,花果,16
120104,花果,4.98
120102,根茎,4
151701,猪肉火腿肠,9.7
300701,香皂,4.9
120101,叶菜,5.6
120106,菌菇类,18
220202,蛋糕,51.6
220603,禽肉,11.9
130803,现制烙类,1
120309,进口水果,17.6
120102,根茎,5.8
120309,进口水果,17.6
120102,根茎,56
120101,叶菜,12
120104,花果,7.8
200501,挂面,6.9
120104,花果,1.98
152101,新鲜蛋品,8.5
100101,鲜猪肉,29.8
150904,冷冻蔬菜类,13.3
220512,豆类,4.9
120101,叶菜,2.56
200603,常规面粉,25.9
230901,国产黄啤,2.5
220113,进口饼干,14.9
130801,现制蒸类,0.5
120313,其它水果,5.96
152101,新鲜蛋品,6.78
120104,花果,1.98
120106,菌菇类,16.8
120104,花果,5.8
152101,新鲜蛋品,6.78
220208,散称糕点,15.6
220307,进口膨化,7.9
220512,豆类,4.3
200201,牛肉口味,17.3
150502,冷藏加味酸乳,14.9
100101,鲜猪肉,29.8
230305,混合果汁饮料,4
150599,其它冷藏乳品,5.5
120204,豆干豆皮,5
120106,菌菇类,9
220299,其他糕点,45.6
120102,根茎,1.8
120102,根茎,2.56
120104,花果,9.6
220601,牛肉干,16.9
120105,鲜调味,5.98
120105,鲜调味,5.98
120307,蕉类,5.96
151002,三鲜水饺,31.7
220202,蛋糕,7.9
220606,海苔,4.9
152101,新鲜蛋品,6.78
150501,冷藏原味酸乳,14.9
152101,新鲜蛋品,6.78
151701,猪肉火腿肠,15.7
120104,花果,1.6
150505,冷藏营养酸乳,2.3
301701,儿童纸尿裤,32.9
120102,根茎,6.56
200105,干脆面,0.5
120104,花果,9.6
151802,利乐砖加味奶,3.5
220104,曲奇,4.3
220106,钙奶,3.9
200501,挂面,8.5
220302,袋装薯片,39.6
120303,梨类,9.96
220603,禽肉,4.5
230203,纯苹果汁,12.3
100402,分割鸡件,35.8
152101,新鲜蛋品,6.78
200803,鸡精,6.3
220112,饼干礼盒,29.9
220512,豆类,3
120101,叶菜,3.96
151902,外送甜面包,5.3
230101,可乐型,3
301603,无芯纸,19.9
150302,冷藏禽类,2.3
120109,其它蔬菜,12
220512,豆类,4.3
120306,桃/李类,31.8
331903,中性笔,3
220106,钙奶,4.7
300804,美发造型,16.9
230604,健康机能饮料,4
120101,叶菜,5.56
200709,粉丝/条,3.9
221004,立袋可吸果冻,2.3
120104,花果,9.6
120104,花果,9.6
120201,豆腐,2
220106,钙奶,2.9
322701,干电池,4.5
150505,冷藏营养酸乳,11.9
220301,米制点心,2.8
301304,儿童牙刷,7.9
120306,桃/李类,31.8
151206,无馅汤圆,4.9
150502,冷藏加味酸乳,14.9
130801,现制蒸类,6
220111,趣味/休闲,4.5
120204,豆干豆皮,7.76
120101,叶菜,6
120102,根茎,30
150502,冷藏加味酸乳,11.9
130101,凉拌素食,20
220101,苏打,3.5
220204,沙琪玛,14.3
200603,常规面粉,11.9
231601,国产省内香烟,12
200706,红枣,23.3
100404,调味鸡肉,19.6
151810,百利包加味奶,2
220599,其他炒货,35.8
220801,无糖口香糖,10.9
120309,进口水果,70
301302,儿童牙膏,6.7
300501,喷雾杀虫剂,16.9
220208,散称糕点,51.6
120307,蕉类,5.96
200903,绵白糖,6.8
120104,花果,9.6
120102,根茎,5
340703,女短筒丝袜,8
152101,新鲜蛋品,6.78
152101,新鲜蛋品,78
300601,洗衣粉,4.9
120302,苹果类,13.6
120105,鲜调味,5.98
120309,进口水果,17.6
120313,其它水果,11.98
220108,粗粮/蔬菜,4.9
220302,袋装薯片,39.6
220102,夹心,5.3
120102,根茎,5
130101,凉拌素食,20
120102,根茎,6.56
120303,梨类,11.98
150503,冷藏果粒酸乳,8.9
151802,利乐砖加味奶,3.5
151804,利乐砖酸酸乳,1.8
120106,菌菇类,9
120104,花果,1.98
220504,开心果,18.9
300704,沐浴露,19.9
221004,立袋可吸果冻,2.3
120102,根茎,3.8
220703,软糖,1
150504,冷藏乳酸菌,11
120104,花果,1.98
301802,夜用卫生巾,8.9
150599,其它冷藏乳品,5.5
220111,趣味/休闲,4.5
120102,根茎,3.96
120102,根茎,2.56
301301,成人牙膏,8
150501,冷藏原味酸乳,4.2
120307,蕉类,5.96
120307,蕉类,5.96
301801,日用卫生巾,9.9
201404,蔬菜,8.5
120104,花果,3.16
220599,其他炒货,35.8
221202,无糖休闲食品,24
151805,利乐枕纯奶,2.7
201302,辣酱,7.9
120302,苹果类,13.6
220110,简装/压缩,3.5
230604,健康机能饮料,3.8
230203,纯苹果汁,12.3
230399,其他果汁饮料,2.7
201401,榨菜,1
201401,榨菜,1
120205,豆类料理,1.5
220799,其他糖果,71
130801,现制蒸类,6
120103,芽菜,1.48
220110,简装/压缩,3.5
220605,鱼类,1
220607,豆干类,1.3
220111,趣味/休闲,5.9
220711,奶片,3.9
220607,豆干类,3.5
120204,豆干豆皮,6.96
200201,牛肉口味,14.7
220599,其他炒货,4.3
120102,根茎,5
301802,夜用卫生巾,7.9
120102,根茎,7.6
120104,花果,2.58
120104,花果,16
120313,其它水果,11.98
301303,成人牙刷,2.9
150504,冷藏乳酸菌,11
120102,根茎,2.56
152101,新鲜蛋品,19.8
120101,叶菜,6.56
301608,软抽纸巾,9.7
230705,乳酸菌饮料,8.7
120104,花果,7.96
220301,米制点心,4.9
120104,花果,9.6
151801,利乐砖纯奶,3
150505,冷藏营养酸乳,11.9
150504,冷藏乳酸菌,12.9
201306,甜面/豆瓣酱,5.7
120104,花果,1.98
220605,鱼类,5.9
120102,根茎,20
231099,其他葡萄果酒,25.3
120309,进口水果,10
220299,其他糕点,8.9
120104,花果,1.98
150504,冷藏乳酸菌,12.9
201107,滴醋,3.8
120106,菌菇类,18
151503,火锅丸类,32.6
220108,粗粮/蔬菜,3.7
152101,新鲜蛋品,14.9
220801,无糖口香糖,10.9
331903,中性笔,1.5
220208,散称糕点,69.8
120102,根茎,7.96
311804,洗衣/鞋刷,2.9
151701,猪肉火腿肠,13.3
220111,趣味/休闲,4.3
220112,饼干礼盒,29.9
120306,桃/李类,9.96
300601,洗衣粉,7.9
220405,山楂,10.9
230602,运动饮料,4
120302,苹果类,17.8
120102,根茎,6.56
220107,酥性,19.6
220402,枣,39.8
201401,榨菜,1.7
120313,其它水果,11.98
220302,袋装薯片,2.3
220405,山楂,5.9
220507,果片,6.5
200706,红枣,23.3
120101,叶菜,5.56
120309,进口水果,17.6
150504,冷藏乳酸菌,6.6
120102,根茎,5.8
221101,进口休闲食品,9.9
120305,瓜类,10
220901,威化巧克力,8.5
220302,袋装薯片,4
220302,袋装薯片,3.5
220208,散称糕点,39.8
151704,蔬菜火腿肠,8.3
151804,利乐砖酸酸乳,6.7
120313,其它水果,23
221003,杯装果冻,4
221003,杯装果冻,3.2
151701,猪肉火腿肠,10.7
220298,进口糕点,9.9
220208,散称糕点,51.6
120306,桃/李类,25.8
220302,袋装薯片,5.9
220302,袋装薯片,1
120307,蕉类,5.96
220512,豆类,19.8
120313,其它水果,11.98
201102,生抽酱油,20.3
340701,女棉长/短筒袜,7.5
220201,派,12
220205,中式糕点,6.3
200801,99%味精,3.9
120301,柑桔柚类,2
120305,瓜类,20
150504,冷藏乳酸菌,12.9
220205,中式糕点,39.6
120104,花果,1.98
300102,家用清洁剂,8.9
201103,凉拌酱油,16.3
151802,利乐砖加味奶,3.5
200711,豆制品,21.6
120313,其它水果,23
200607,杂粮,13.8
151802,利乐砖加味奶,12
220204,沙琪玛,10.9
152101,新鲜蛋品,6.78
220102,夹心,5.5
150805,冷冻南瓜饼,8.9
331504,彩泥,4.3
220111,趣味/休闲,5.2
220604,蛋类,1.1
120307,蕉类,5.96
120101,叶菜,12
100404,调味鸡肉,19.6
120313,其它水果,11.98
120313,其它水果,23
120104,花果,16
220299,其他糕点,5.9
120104,花果,9.6
120307,蕉类,5.96
120102,根茎,16
151902,外送甜面包,5.3
120104,花果,7.8
120305,瓜类,20
120302,苹果类,7.98
221202,无糖休闲食品,24
200607,杂粮,14
120313,其它水果,11.98
151810,百利包加味奶,2
120102,根茎,7.6
120104,花果,9.6
151701,猪肉火腿肠,9.7
200105,干脆面,0.5
220203,蛋卷,4.7
120104,花果,7.8
201001,大豆油,75.9
230202,纯桃汁,11.9
230699,其他机能饮料,9.8
220301,米制点心,8.5
220507,果片,5.3
220101,苏打,3.5
120313,其它水果,23
201107,滴醋,3.8
200906,冰糖,5.9
301301,成人牙膏,5.9
301602,平板纸,3.9
220608,肉松,9.5
130201,卤制畜类,56
301802,夜用卫生巾,9.9
120102,根茎,6.56
120305,瓜类,10
220601,牛肉干,10.9
120106,菌菇类,6.56
100101,鲜猪肉,27.8
120101,叶菜,5.6
120105,鲜调味,6.56
220111,趣味/休闲,5.7
220708,凝胶糖,3
120303,梨类,3.18
120104,花果,9.6
311803,马桶刷/抽子,22.9
120102,根茎,1.96
220102,夹心,6.9
120104,花果,1.98
100101,鲜猪肉,29.8
220205,中式糕点,6.7
220205,中式糕点,8.3
151813,利乐砖乳酸菌,5.5
120102,根茎,30
200503,儿童挂面,5.7
301603,无芯纸,15.5
151802,利乐砖加味奶,3.5
120101,叶菜,5.56
130603,中式水产熟菜,28
110107,贝蛤类,30
150199,其它肠类,17.9
220301,米制点心,2.8
301802,夜用卫生巾,7.9
120313,其它水果,11.98
300601,洗衣粉,3.9
151803,利乐砖营养奶,76
120104,花果,5.8
340703,女短筒丝袜,3.9
120102,根茎,2.56
120309,进口水果,17.6
220711,奶片,3.9
201110,其他醋,6.9
200803,鸡精,4.3
151804,利乐砖酸酸乳,6.7
220205,中式糕点,19.6
120101,叶菜,5.8
120101,叶菜,9.96
120302,苹果类,17.8
120201,豆腐,1.5
151902,外送甜面包,17.8
220802,有糖口香糖,1.5
331903,中性笔,1.5
120105,鲜调味,3.56
220208,散称糕点,19
120101,叶菜,6.56
200502,杂粮挂面,9.9
200506,蔬菜挂面,5.7
220299,其他糕点,11.3
120103,芽菜,1.48
120205,豆类料理,8.6
120305,瓜类,19.8
151805,利乐枕纯奶,2.7
340201,盒装女内裤,18
220701,硬糖,49.8
201301,番茄酱,7.7
120105,鲜调味,6.56
230103,果味型,2.9
120101,叶菜,5.56
120102,根茎,16
300801,洗发水,26.9
100402,分割鸡件,19
220113,进口饼干,14.9
150801,冷冻面食,10.3
100504,加工鸭肉,23
201499,其它酱菜,2.7
120306,桃/李类,9.96
100101,鲜猪肉,25.8
220111,趣味/休闲,4.3
210107,全脂奶粉,39.9
220801,无糖口香糖,10.9
220199,其他饼干,3.3
120301,柑桔柚类,2
340703,女短筒丝袜,8
340701,女棉长/短筒袜,6.9
152101,新鲜蛋品,11.9
120101,叶菜,5.8
120313,其它水果,23
150506,冷藏原味鲜乳,3.5
120313,其它水果,5.96
100101,鲜猪肉,27.8
120309,进口水果,10
220512,豆类,2.5
120303,梨类,9.96
220504,开心果,15.9
301603,无芯纸,17.7
120307,蕉类,5.96
150505,冷藏营养酸乳,14.9
120106,菌菇类,16.8
120106,菌菇类,16.8
220503,去壳花生,3.9
150505,冷藏营养酸乳,11.9
200709,粉丝/条,6.8
200501,挂面,8.5
231102,普通低度白酒,21.7
231102,普通低度白酒,19.3
200902,功能盐,2.8
120106,菌菇类,30
120106,菌菇类,18
150302,冷藏禽类,1.7
220205,中式糕点,25
220102,夹心,5.3
230304,植物蛋白饮料,15.9
220205,中式糕点,39.6
150501,冷藏原味酸乳,6
301608,软抽纸巾,13.9
220111,趣味/休闲,4.3
342701,雨伞,25
200607,杂粮,15.8
200105,干脆面,0.5
120106,菌菇类,6.56
120306,桃/李类,31.8
120306,桃/李类,31.8
120307,蕉类,5.96
301301,成人牙膏,14.9
120307,蕉类,5.96
120303,梨类,9.96
150501,冷藏原味酸乳,4.2
152101,新鲜蛋品,6.78
220205,中式糕点,25
120104,花果,1.98
120104,花果,1.98
301301,成人牙膏,19.9
220503,去壳花生,2.9
120104,花果,9.6
200201,牛肉口味,14.7
120105,鲜调味,3.56
220106,钙奶,4.7
120303,梨类,11.98
220512,豆类,19.8
332501,资料袋,3.7
120307,蕉类,5.96
120105,鲜调味,6.56
220102,夹心,6.9
220301,米制点心,3.8
301608,软抽纸巾,13.9
220112,饼干礼盒,29.9
120305,瓜类,5.98
150502,冷藏加味酸乳,2.4
130101,凉拌素食,20
152101,新鲜蛋品,19.8
151899,其他常温乳品,5.5
120101,叶菜,6
210699,其他蜂蜜/面包,30.7
220208,散称糕点,51.6
200501,挂面,8.5
120109,其它蔬菜,7.96
120201,豆腐,1.5
120101,叶菜,1.96
120313,其它水果,23
150501,冷藏原味酸乳,4.2
220109,薄脆,4.7
220101,苏打,3.5
201201,芝麻油,11.9
301603,无芯纸,1.7
220101,苏打,3.5
220208,散称糕点,51.6
210402,奶茶饮品,4.9
151809,百利包纯奶,2.1
120101,叶菜,5.6
220513,香瓜子,6.9
120102,根茎,5.8
301608,软抽纸巾,19.9
200105,干脆面,0.5
120106,菌菇类,96.9
300701,香皂,4.9
220199,其他饼干,5.7
120201,豆腐,1.5
150503,冷藏果粒酸乳,4.9
120104,花果,1.98
201107,滴醋,8.2
100404,调味鸡肉,19.6
301606,手帕纸,6.9
301301,成人牙膏,4.9
230203,纯苹果汁,12.3
120102,根茎,20
120101,叶菜,6.56
120104,花果,9.6
200803,鸡精,4.3
301601,卷筒纸,5.9
120102,根茎,20
120313,其它水果,11.98
120101,叶菜,1.96
220302,袋装薯片,5.9
120101,叶菜,12
221099,其他果冻,19.8
120104,花果,5.8
152101,新鲜蛋品,6.78
150504,冷藏乳酸菌,12.9
150505,冷藏营养酸乳,8.3
220102,夹心,5.7
201107,滴醋,8.2
311405,一次性垃圾袋,13
151704,蔬菜火腿肠,13.9
220299,其他糕点,5.3
100104,猪骨,23.8
100101,鲜猪肉,29.8
130801,现制蒸类,6
120303,梨类,11.98
120313,其它水果,11.98
230502,国产矿水,1.8
120106,菌菇类,18
151804,利乐砖酸酸乳,6.7
120101,叶菜,2.56
200603,常规面粉,25.9
231201,普通黄酒,18.9
130603,中式水产熟菜,28
301606,手帕纸,5.9
220405,山楂,4.7
120104,花果,7.96
120302,苹果类,27.8
220301,米制点心,4.9
151806,利乐枕加味奶,2.8
201107,滴醋,3.8
150801,冷冻面食,43.7
300702,功能性香皂,5.9
220101,苏打,3.5
120105,鲜调味,3.56
221202,无糖休闲食品,24
120102,根茎,16
220801,无糖口香糖,10.4
150104,片状火腿,17.3
151503,火锅丸类,32.6
200501,挂面,3.3
220109,薄脆,6.5
200807,调理粉,5.7
150501,冷藏原味酸乳,14.9
301603,无芯纸,15.9
201102,生抽酱油,22.9
151804,利乐砖酸酸乳,6.7
201111,料酒,3.9
150404,奶酪,13.8
150504,冷藏乳酸菌,5
150305,冷藏面食类,19.7
312601,粘钩,5.5
301101,护肤用品,7.9
220499,其他蜜饯,16.8
120205,豆类料理,5.6
201102,生抽酱油,4.3
120306,桃/李类,31.8
120105,鲜调味,6.56
130801,现制蒸类,6
120102,根茎,5
150504,冷藏乳酸菌,12.9
201107,滴醋,4.2
120101,叶菜,6
200804,其他鲜味精,4.9
220499,其他蜜饯,16.8
120102,根茎,20
201401,榨菜,0.5
100402,分割鸡件,17.6
120104,花果,5.8
301801,日用卫生巾,9.5
201107,滴醋,3.8
220301,米制点心,6.3
150504,冷藏乳酸菌,11
201302,辣酱,9.9
221004,立袋可吸果冻,2.3
120302,苹果类,27.8
150502,冷藏加味酸乳,14.9
220710,棒糖,0.5
151804,利乐砖酸酸乳,6.7
301804,卫生护垫,6.7
220708,凝胶糖,3
220399,其他膨化点心,1
120302,苹果类,27.8
230101,可乐型,3
152101,新鲜蛋品,6.78
151701,猪肉火腿肠,16.9
120301,柑桔柚类,2
120101,叶菜,5.8
200902,功能盐,2.8
201404,蔬菜,2.7
120101,叶菜,5.56
100102,猪下水,19.8
220499,其他蜜饯,16.8
220513,香瓜子,3.9
120101,叶菜,2.56
120101,叶菜,1.96
220802,有糖口香糖,9.9
221004,立袋可吸果冻,3.5
100101,鲜猪肉,25.8
220102,夹心,4.3
300701,香皂,4.7
120104,花果,9.6
150501,冷藏原味酸乳,4.2
150503,冷藏果粒酸乳,6.9
220302,袋装薯片,4
151806,利乐枕加味奶,2.8
100101,鲜猪肉,27.8
120104,花果,7.96
120105,鲜调味,3.56
220205,中式糕点,19.6
220399,其他膨化点心,1
301607,盒装面纸,11.7
151902,外送甜面包,17.8
120501,咸菜干货,2
220205,中式糕点,19.6
301301,成人牙膏,16.9
120303,梨类,11.98
151804,利乐砖酸酸乳,6.7
300301,放置式芳香剂,3.9
301804,卫生护垫,5.3
130101,凉拌素食,20
120105,鲜调味,5.98
120105,鲜调味,3.56
120101,叶菜,5.56
151801,利乐砖纯奶,3
200601,散称白米,5.58
220302,袋装薯片,8.5
220606,海苔,1.5
100103,猪肉丝馅片,29.8
151304,原味馒头,4.3
120303,梨类,9.96
100101,鲜猪肉,29.8
200603,常规面粉,25.9
120102,根茎,20
120303,梨类,11.98
150199,其它肠类,7.7
220503,去壳花生,2.9
220513,香瓜子,6.9
301602,平板纸,3.9
201107,滴醋,8.2
201104,其他酱油,4.7
230703,纯味酸乳饮,4.9
220403,梅,11.5
120303,梨类,3.18
120102,根茎,5.8
120102,根茎,20
230499,其他茶饮料,2.5
120102,根茎,4
120102,根茎,6.56
100101,鲜猪肉,19.8
201401,榨菜,1.5
201401,榨菜,0.5
120303,梨类,4
150501,冷藏原味酸乳,14.9
220607,豆干类,4.9
120305,瓜类,19.8
220603,禽肉,5.5
220607,豆干类,12.9
120309,进口水果,17.6
220106,钙奶,4.7
200801,99%味精,2
120101,叶菜,12
120101,叶菜,1.96
201301,番茄酱,6.7
220204,沙琪玛,8.3
301406,棉棒/棉球,1.7
220302,袋装薯片,2.4
300801,洗发水,32.9
120306,桃/李类,31.8
300601,洗衣粉,5.9
200903,绵白糖,6.8
201102,生抽酱油,4.5
301603,无芯纸,15.9
220302,袋装薯片,2.3
220503,去壳花生,2.9
301608,软抽纸巾,13.9
220205,中式糕点,25
230101,可乐型,3
151805,利乐枕纯奶,2.7
200809,淀/酵/碱粉,1.3
201102,生抽酱油,22.9
220513,香瓜子,6.9
100101,鲜猪肉,27.8
220802,有糖口香糖,9.7
230602,运动饮料,4
130801,现制蒸类,6
301603,无芯纸,14.5
120305,瓜类,5.96
120307,蕉类,5.96
120313,其它水果,19.8
150801,冷冻面食,18.9
120306,桃/李类,25
120306,桃/李类,31.2
200903,绵白糖,6.8
120101,叶菜,5.6
120313,其它水果,23
152101,新鲜蛋品,6.78
151503,火锅丸类,32.6
120104,花果,7.96
120102,根茎,2.56
220106,钙奶,4.7
220711,奶片,3.9
220904,牛奶巧克力,17.5
120101,叶菜,5.56
120205,豆类料理,8.6
220601,牛肉干,6.9
220801,无糖口香糖,10.9
220208,散称糕点,17.9
120104,花果,2.58
301801,日用卫生巾,9.7
120101,叶菜,5.8
120204,豆干豆皮,6.96
200807,调理粉,3.7
220802,有糖口香糖,1.5
332099,其他美术用品,2.3
301804,卫生护垫,11.9
120103,芽菜,2.78
120101,叶菜,2.56
120104,花果,4.98
301608,软抽纸巾,19.9
120101,叶菜,5.56
200201,牛肉口味,14.7
220208,散称糕点,33.8
100401,整鸡,10.8
120307,蕉类,5.96
201405,腐乳,7.7
120201,豆腐,2.96
220205,中式糕点,9.9
220205,中式糕点,39.6
220302,袋装薯片,1
120104,花果,9.6
301601,卷筒纸,32.9
120303,梨类,11.98
201102,生抽酱油,4.5
150501,冷藏原味酸乳,4.2
151301,甜馅包子,7.9
150502,冷藏加味酸乳,2.4
150503,冷藏果粒酸乳,8.9
221005,碎碎冰,0.8
300604,洗衣皂,10.9
152101,新鲜蛋品,6.78
151503,火锅丸类,32.6
301301,成人牙膏,8
151804,利乐砖酸酸乳,6.7
220202,蛋糕,51.6
120307,蕉类,5.96
220608,肉松,9.5
220606,海苔,2.2
220107,酥性,19.6
220302,袋装薯片,3.9
100103,猪肉丝馅片,29.8
201402,瓜类,5.9
100401,整鸡,10.8
300499,其它皮革护理,9.9
120104,花果,1.8
152101,新鲜蛋品,14
120102,根茎,5
220301,米制点心,27.8
120102,根茎,20
200301,牛肉口味,4.5
120104,花果,4.56
300701,香皂,4.7
120303,梨类,4
220511,锅巴,3.5
120101,叶菜,5.56
120104,花果,9.6
151503,火锅丸类,32.6
150801,冷冻面食,18.9
120106,菌菇类,5.8
120102,根茎,2.56
130101,凉拌素食,20
201103,凉拌酱油,21.9
152101,新鲜蛋品,6.78
210402,奶茶饮品,3
220108,粗粮/蔬菜,3.7
201304,色拉酱,9.9
120102,根茎,4
151901,外送咸面包,2.3
220608,肉松,9.5
120303,梨类,3.18
120104,花果,5.8
151803,利乐砖营养奶,5.5
120104,花果,5.8
120104,花果,9.6
120103,芽菜,1.76
151399,其它包子馒头,14.3
210603,面包酱,7.2
110107,贝蛤类,30
151804,利乐砖酸酸乳,6.7
120301,柑桔柚类,2
150504,冷藏乳酸菌,12.9
120102,根茎,2.56
120313,其它水果,11.98
201302,辣酱,7.9
201404,蔬菜,2.3
152101,新鲜蛋品,6.78
120102,根茎,3.8
201104,其他酱油,8.9
301603,无芯纸,1.7
130603,中式水产熟菜,28
120102,根茎,3.96
151813,利乐砖乳酸菌,5.5
230101,可乐型,2
120313,其它水果,11.98
151803,利乐砖营养奶,3.5
120106,菌菇类,9
220202,蛋糕,5.9
220802,有糖口香糖,9.7
152101,新鲜蛋品,14.9
301801,日用卫生巾,7.7
120101,叶菜,5.8
220302,袋装薯片,3.3
201103,凉拌酱油,4.7
